target,text,processed_text
1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,gsoh good with spam the ladi u could b a male gigolo join the uk s fastest grow men club repli oncal mjzgroup stop repli stop msg rcvd
0,Ok then i will come to ur home after half an hour,ok then i will come to ur home after half an hour
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,u have a secret admir who is look make contact with u find out who they r reveal who think ur so special call on
0,Do u hav any frnd by name ashwini in ur college?,do u hav ani frnd by name ashwini in ur colleg
0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,ju finish my lunch on my way home lor i tot u dun wan stay in sch today
0,K then 2marrow are you coming to class.,k then marrow are you come to class
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",hot live fantasi call now just p per min ntt ltd po box croydon cr wb is a nation rate call
0,Pls send me your address sir.,pl send me your address sir
0,I want to lick your pussy now...,i want to lick your pussi now
0,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",yo you gonna still be in stock tomorrow today i m tri to get a dubsack
1,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,urgent your mobil number ha been award a ukp prize guarante call from landlin claim valid hr onli ppm
0,"I'll see, but prolly yeah",i ll see but prolli yeah
0,Thought we could go out for dinner. I'll treat you! Seem ok?,thought we could go out for dinner i ll treat you seem ok
0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,where are you what do you do how can you stand to be away from me doesn t your heart ach without me don t you wonder of me don t you crave me
0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,sorri you never hear unless you book it one wa kinda a joke thet were realli look for skinni white girl the other wa one line you can onli do so much on camera with that someth like that they re cast on the look
0,What you doing?how are you?,what you do how are you
0,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",sure thing big man i have hockey elect at shouldn t go on longer than an hour though
0,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,watch lor i saw a few swatch one i thk quit ok ard but i need nd opinion leh
0,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),hiya do u like the hlday pic look horribl in them so took mo out how the camp amrca thing speak soon serena
0,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",babe how goe that day what are you up to i miss you alreadi my love love kiss i hope everyth goe well
0,Yunny... I'm goin to be late,yunni i m goin to be late
0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,doc prescrib me morphin caus the other pain med aren t enough wait for my mom to bring it that med should kick in fast so i m gonna tri to be on later
0,"Cool, want me to go to kappa or should I meet you outside mu",cool want me to go to kappa or should i meet you outsid mu
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",hey sexi bun have i told you i ador you loverboy i hope you rememb to thank your sister in law for those meatbal grin i love you babe
0,May b approve panalam...but it should have more posts..,may b approv panalam but it should have more post
1,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",spjanuari male sale hot gay chat now cheaper call nation rate from p min cheap to p min peak to stop text call p min
0,"Sorry, I'll call later",sorri i ll call later
0,I dont thnk its a wrong calling between us,i dont thnk it a wrong call between us
0,Me i'm not workin. Once i get job...,me i m not workin onc i get job
0,And by when you're done I mean now,and by when you re done i mean now
0,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",it ur luck to love someon it ur fortun to love the one who love u but it a miracl to love a person who can t love anyon except u gud nyt
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,hi babi ive just got back from work and i wa want to see u allday i hope i didnt piss u off on the phone today if u are up give me a call xxx
1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,freemsg today s the day if you are readi i m horni live in your town i love sex fun game netcollex ltd p per msg repli stop to end
0,Is it your yahoo boys that bring in the perf? Or legal.,is it your yahoo boy that bring in the perf or legal
0,No need to say anything to me. I know i am an outsider,no need to say anyth to me i know i am an outsid
0,have you ever had one foot before?,have you ever had one foot befor
0,Just got to  &lt;#&gt;,just got to lt gt
0,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",good no don t need ani receipt well done ye pleas tell what s her number i could ring her
0,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",ever green quot ever told by jerri in cartoon a person who irrit u alway is the one who love u vri much but fail to express it gud nyt
0,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,leav it wif me lar wan to carri meh so heavi is da num familiar to
0,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),beauti truth express of the face could be seen by everyon but the depress of heart could be understood onli by the love one gud ni
0,Infact happy new year. How are you where are you when are we seeing,infact happi new year how are you where are you when are we see
1,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",in the simpson movi releas in juli name the band that die at the start of the film a green day b blue day c red day send a b or c
0,That's a shame! Maybe cld meet for few hrs tomo?,that s a shame mayb cld meet for few hr tomo
0,Lol I would but despite these cramps I like being a girl.,lol i would but despit these cramp i like be a girl
0,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,i can t wait for cornwal hope tonight isn t too bad as well but it s rock night shite anyway i m go for a kip now have a good night speak to you soon
0,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,pl help me tell sura that i m expect a batteri from hont and that if should pl send me a messag about how to download movi thank
1,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,pleas call amanda with regard to renew or upgrad your current t mobil handset free of charg offer end today tel subject to t s and c s
0,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",haven t found a way to get anoth app for your phone eh will you go to the net cafe did you take that job geeee i need you babe i crave to see you
0,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,i onli work from mon to thur but sat i cant leh book liao which other day u free
0,Ü comin to fetch us oredi...,comin to fetch us oredi
0,What's nannys address?,what s nanni address
1,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",urgent your costa del sol holiday or await collect call now toclaim sae tc s pobox stockport sk xh cost pm max min
